attemptdate,attemptresult,userid,type,maxsessionuid
3/18/2020 14:58,LOGOUT,HBA1990,AUTHORIZED,891893
3/18/2020 14:59,LOGOUT,HBA1646,LIMITED,892307
3/18/2020 14:59,SYSLOGOUT,HBA2243,AUTHORIZED,891777
3/18/2020 14:59,LOGOUT,HBA1990,AUTHORIZED,892048
3/18/2020 14:59,TIMEOUT,HBA2142,AUTHORIZED,891948
3/18/2020 14:59,TIMEOUT,HBA1846,LIMITED,892209
3/18/2020 15:00,LOGIN,HBA2117,LIMITED,892049
3/18/2020 15:00,LOGIN,HBA1914,AUTHORIZED,892404
3/18/2020 15:00,LOGIN,HBA1914,AUTHORIZED,892405
3/18/2020 15:00,LOGIN,HBA2142,AUTHORIZED,891955
3/18/2020 15:00,LOGIN,HBA2156,LIMITED,891956
3/18/2020 15:01,SYSLOGOUT,HBA1946,LIMITED,891387
3/18/2020 15:02,LOGOUT,HBA1945,LIMITED,891954
3/18/2020 15:02,TIMEOUT,HBA2346,LIMITED,891493
3/18/2020 15:02,LOGIN,HBA2336,EXPRESS,892215
3/18/2020 15:03,LOGOUT,HBA1649,AUTHORIZED,891892
3/18/2020 15:03,TIMEOUT,HBA2308,LIMITED,892211
3/18/2020 15:03,TIMEOUT,HBA1820,LIMITED,892119
3/18/2020 15:04,LOGOUT,HBA1914,AUTHORIZED,892404
3/18/2020 15:04,LOGOUT,HBA1914,AUTHORIZED,892405
3/18/2020 15:04,LOGIN,HBA1939,AUTHORIZED,892121
3/18/2020 15:04,LOGOUT,HBA1939,AUTHORIZED,892121
3/18/2020 15:04,LOGIN,HBA1939,AUTHORIZED,892122
3/18/2020 15:04,LOGIN,HBA1888,AUTHORIZED,892308
3/18/2020 15:04,LOGIN,HBA2018,AUTHORIZED,892123
3/18/2020 15:04,TIMEOUT,HBA2336,EXPRESS,892215
3/18/2020 15:05,LOGIN,HBA2299,AUTHORIZED,892050
3/18/2020 15:05,LOGOUT,HBA2299,AUTHORIZED,892050
3/18/2020 15:06,LOGOUT,HBA2018,AUTHORIZED,892123
3/18/2020 15:06,LOGIN,HBA2022,LIMITED,891957
3/18/2020 15:06,LOGIN,HBA1646,LIMITED,892051
3/18/2020 15:06,LOGOUT,HBA2156,LIMITED,891956
3/18/2020 15:06,LOGIN,HBA2156,LIMITED,891958
3/18/2020 15:07,LOGIN,HBA1745,LIMITED,891959
3/18/2020 15:07,TIMEOUT,HBA1718,LIMITED,891499
3/18/2020 15:07,SYSLOGOUT,HBA1834,LIMITED,891476
3/18/2020 15:07,LOGOUT,HBA2156,LIMITED,891958
3/18/2020 15:08,TIMEOUT,HBA1761,LIMITED,892213
3/18/2020 15:08,LOGIN,HBA1649,AUTHORIZED,892216
3/18/2020 15:09,LOGIN,HBA1784,LIMITED,892406
3/18/2020 15:09,LOGIN,HBA1801,LIMITED,892217
3/18/2020 15:10,LOGIN,HBA1745,LIMITED,892052
3/18/2020 15:10,TIMEOUT,HBA1612,LIMITED,891860
3/18/2020 15:10,TIMEOUT,HBA2330,LIMITED,891879
3/18/2020 15:10,LOGIN,HBA2006,LIMITED,892053
3/18/2020 15:10,LOGOUT,HBA2006,LIMITED,892053
3/18/2020 15:10,LOGIN,HBA2006,LIMITED,892054
3/18/2020 15:10,LOGOUT,HBA2022,LIMITED,891957
3/18/2020 15:10,LOGOUT,HBA1745,LIMITED,891959
3/18/2020 15:12,LOGIN,HBA1701,LIMITED,891960
3/18/2020 15:12,LOGIN,HBA2336,EXPRESS,892218
3/18/2020 15:12,LOGOUT,HBA2336,EXPRESS,892218
3/18/2020 15:12,LOGIN,HBA2336,EXPRESS,892219
3/18/2020 15:12,LOGIN,HBA1888,AUTHORIZED,892309
3/18/2020 15:12,LOGOUT,HBA1929,AUTHORIZED,891884
3/18/2020 15:13,LOGIN,HBA2346,LIMITED,892407
3/18/2020 15:13,SYSLOGOUT,HBA2086,LIMITED,891783
3/18/2020 15:13,TIMEOUT,HBA2142,AUTHORIZED,891955
3/18/2020 15:14,LOGOUT,HBA1801,LIMITED,892217
3/18/2020 15:15,TIMEOUT,HBA2006,LIMITED,892054
3/18/2020 15:16,TIMEOUT,HBA1741,LIMITED,892212
3/18/2020 15:16,TIMEOUT,HBA1895,LIMITED,892046
3/18/2020 15:16,LOGIN,HBA1718,LIMITED,891895
3/18/2020 15:17,LOGOUT,HBA1718,LIMITED,891895
3/18/2020 15:17,LOGIN,HBA1718,LIMITED,891896
3/18/2020 15:17,LOGOUT,HBA1718,LIMITED,891896
3/18/2020 15:17,LOGIN,HBA1902,AUTHORIZED,892310
3/18/2020 15:17,TIMEOUT,HBA2101,LIMITED,892206
3/18/2020 15:18,LOGIN,HBA1718,LIMITED,891897
3/18/2020 15:18,TIMEOUT,HBA1919,AUTHORIZED,892045
3/18/2020 15:18,LOGIN,HBA2015,LIMITED,891961
3/18/2020 15:18,TIMEOUT,HBA1977,AUTHORIZED,892044
3/18/2020 15:19,TIMEOUT,HBA2350,LIMITED,892117
3/18/2020 15:19,SYSLOGOUT,HBA1914,AUTHORIZED,891393
3/18/2020 15:19,LOGIN,HBA2133,AUTHORIZED,892055
3/18/2020 15:20,LOGIN,HBA2240,AUTHORIZED,892408
3/18/2020 15:21,LOGIN,HBA2128,LIMITED,892220
3/18/2020 15:21,LOGIN,HBA1990,AUTHORIZED,892056
3/18/2020 15:21,LOGIN,HBA1990,AUTHORIZED,892057
3/18/2020 15:21,TIMEOUT,HBA1601,AUTHORIZED,891934
3/18/2020 15:21,LOGIN,HBA2101,LIMITED,892221
3/18/2020 15:21,LOGIN,HBA1718,LIMITED,892058
3/18/2020 15:22,LOGIN,HBA1988,LIMITED,891962
3/18/2020 15:22,LOGIN,HBA1664,LIMITED,892222
3/18/2020 15:23,LOGIN,HBA2330,LIMITED,891898
3/18/2020 15:23,TIMEOUT,HBA1970,LIMITED,891888
3/18/2020 15:23,LOGOUT,HBA1807,AUTHORIZED,892207
3/18/2020 15:24,TIMEOUT,HBA2094,AUTHORIZED,891951
3/18/2020 15:24,LOGIN,HBA1832,LIMITED,892409
3/18/2020 15:24,SYSLOGOUT,HBA2253,AUTHORIZED,891584
3/18/2020 15:24,TIMEOUT,HBA1718,LIMITED,892058
3/18/2020 15:24,LOGIN,HBA1671,LIMITED,892059
3/18/2020 15:24,LOGOUT,HBA1664,LIMITED,892222
3/18/2020 15:24,LOGOUT,HBA1990,AUTHORIZED,892057
3/18/2020 15:24,LOGOUT,HBA1990,AUTHORIZED,892056
3/18/2020 15:26,TIMEOUT,HBA1808,AUTHORIZED,892305
3/18/2020 15:26,LOGOUT,HBA2133,AUTHORIZED,892055
3/18/2020 15:28,TIMEOUT,HBA1890,LIMITED,891598
3/18/2020 15:28,LOGIN,HBA1664,LIMITED,892223
3/18/2020 15:28,LOGOUT,HBA2172,AUTHORIZED,891942
3/18/2020 15:29,LOGIN,HBA2172,AUTHORIZED,891963
3/18/2020 15:29,TIMEOUT,HBA2025,LIMITED,892047
3/18/2020 15:30,LOGIN,HBA1910,AUTHORIZED,892060
3/18/2020 15:30,LOGIN,HBA1990,AUTHORIZED,892410
3/18/2020 15:32,TIMEOUT,HBA2279,AUTHORIZED,891887
3/18/2020 15:32,TIMEOUT,HBA1990,AUTHORIZED,892032
3/18/2020 15:33,LOGIN,HBA2077,LIMITED,892061
3/18/2020 15:33,TIMEOUT,HBA2128,LIMITED,892220
3/18/2020 15:34,LOGIN,HBA1946,LIMITED,892124
3/18/2020 15:34,LOGOUT,HBA1946,LIMITED,892124
3/18/2020 15:34,LOGIN,HBA1946,LIMITED,892125
3/18/2020 15:34,LOGOUT,HBA1990,AUTHORIZED,892410
3/18/2020 15:34,LOGIN,HBA2351,AUTHORIZED,892411
3/18/2020 15:34,LOGIN,HBA2351,AUTHORIZED,892412
3/18/2020 15:35,LOGIN,HBA1789,LIMITED,891964
3/18/2020 15:35,LOGIN,HBA1638,EXPRESS,892062
3/18/2020 15:35,LOGOUT,HBA1638,EXPRESS,892062
3/18/2020 15:35,TIMEOUT,HBA2015,LIMITED,891961
3/18/2020 15:35,LOGIN,HBA1638,EXPRESS,892063
3/18/2020 15:35,LOGIN,HBA1869,LIMITED,892126
3/18/2020 15:36,LOGOUT,HBA1789,LIMITED,891964
3/18/2020 15:36,LOGIN,HBA1789,LIMITED,891965
3/18/2020 15:36,LOGOUT,HBA1789,LIMITED,891965
3/18/2020 15:36,LOGIN,HBA1789,LIMITED,891966
3/18/2020 15:36,TIMEOUT,HBA1782,AUTHORIZED,891889
3/18/2020 15:36,LOGIN,HBA1942,AUTHORIZED,891899
3/18/2020 15:37,LOGIN,HBA1782,AUTHORIZED,891900
3/18/2020 15:37,LOGIN,HBA1718,LIMITED,892502
3/18/2020 15:37,TIMEOUT,HBA1789,LIMITED,891966
3/18/2020 15:37,LOGIN,HBA1911,LIMITED,891967
3/18/2020 15:38,LOGIN,HBA2220,AUTHORIZED,892311
3/18/2020 15:38,LOGOUT,HBA1910,AUTHORIZED,892060
3/18/2020 15:38,LOGIN,HBA2133,AUTHORIZED,892064
3/18/2020 15:38,LOGOUT,HBA2351,AUTHORIZED,892411
3/18/2020 15:38,LOGOUT,HBA2351,AUTHORIZED,892412
3/18/2020 15:38,TIMEOUT,HBA1646,LIMITED,892051
3/18/2020 15:38,SYSLOGOUT,HBA1676,AUTHORIZED,891480
3/18/2020 15:39,TIMEOUT,HBA1784,LIMITED,892406
3/18/2020 15:39,LOGOUT,HBA1988,LIMITED,891962
3/18/2020 15:39,LOGIN,HBA1709,LIMITED,892224
3/18/2020 15:40,LOGOUT,HBA1664,LIMITED,892223
3/18/2020 15:40,LOGIN,HBA2021,LIMITED,892225
3/18/2020 15:40,TIMEOUT,HBA2269,LIMITED,892214
3/18/2020 15:40,SYSLOGOUT,HBA1890,LIMITED,891597
3/18/2020 15:40,TIMEOUT,HBA1649,AUTHORIZED,892216
3/18/2020 15:40,TIMEOUT,HBA1718,LIMITED,892502
3/18/2020 15:41,TIMEOUT,HBA1671,LIMITED,892059
3/18/2020 15:42,LOGOUT,HBA2133,AUTHORIZED,892064
3/18/2020 15:42,TIMEOUT,HBA2336,EXPRESS,892219
3/18/2020 15:42,TIMEOUT,HBA1846,LIMITED,892210
3/18/2020 15:42,TIMEOUT,HBA1888,AUTHORIZED,892309
3/18/2020 15:42,TIMEOUT,HBA1894,AUTHORIZED,891792
3/18/2020 15:43,TIMEOUT,HBA1894,AUTHORIZED,891652
3/18/2020 15:43,TIMEOUT,HBA2077,LIMITED,892061
3/18/2020 15:43,TIMEOUT,HBA1869,LIMITED,892126
3/18/2020 15:44,LOGIN,HBA2350,LIMITED,892127
3/18/2020 15:44,LOGIN,HBA1612,LIMITED,892065
3/18/2020 15:44,TIMEOUT,HBA1701,LIMITED,891960
3/18/2020 15:46,TIMEOUT,HBA2012,LIMITED,891500
3/18/2020 15:46,TIMEOUT,HBA1819,AUTHORIZED,891600
3/18/2020 15:46,LOGIN,HBA1746,LIMITED,892503
3/18/2020 15:47,LOGIN,HBA1935,LIMITED,892128
3/18/2020 15:47,LOGOUT,HBA2350,LIMITED,892127
3/18/2020 15:47,TIMEOUT,HBA1936,LIMITED,891890
3/18/2020 15:47,LOGIN,HBA2223,LIMITED,891660
3/18/2020 15:48,LOGIN,HBA1746,LIMITED,891968
3/18/2020 15:48,LOGIN,HBA1869,LIMITED,892129
3/18/2020 15:48,LOGOUT,HBA1869,LIMITED,892129
3/18/2020 15:48,LOGIN,HBA1869,LIMITED,892130
3/18/2020 15:48,LOGIN,HBA2022,LIMITED,891969
3/18/2020 15:48,LOGIN,HBA1649,AUTHORIZED,892226
3/18/2020 15:49,TIMEOUT,HBA1902,AUTHORIZED,892310
3/18/2020 15:49,LOGIN,HBA1894,AUTHORIZED,892312
3/18/2020 15:49,TIMEOUT,HBA2173,LIMITED,892303
3/18/2020 15:49,TIMEOUT,HBA1718,LIMITED,891897
3/18/2020 15:49,LOGIN,HBA2279,AUTHORIZED,892227
3/18/2020 15:50,LOGIN,HBA1977,AUTHORIZED,892066
3/18/2020 15:50,TIMEOUT,HBA1946,LIMITED,892125
3/18/2020 15:50,LOGIN,HBA2026,EXPRESS,891970
3/18/2020 15:50,LOGOUT,HBA1972,AUTHORIZED,891925
3/18/2020 15:50,TIMEOUT,HBA1746,LIMITED,892503
3/18/2020 15:51,LOGIN,HBA2351,AUTHORIZED,892413
3/18/2020 15:51,LOGIN,HBA2351,AUTHORIZED,892414
3/18/2020 15:51,LOGIN,HBA2148,LIMITED,891971
3/18/2020 15:52,LOGOUT,HBA2101,LIMITED,892221
3/18/2020 15:52,LOGOUT,HBA2022,LIMITED,891969
3/18/2020 15:53,LOGIN,HBA1799,AUTHORIZED,892228
3/18/2020 15:53,LOGIN,HBA1907,LIMITED,892504
3/18/2020 15:54,LOGIN,HBA1936,LIMITED,892313
3/18/2020 15:54,LOGOUT,HBA2351,AUTHORIZED,892413
3/18/2020 15:55,TIMEOUT,HBA1888,AUTHORIZED,892308
3/18/2020 15:55,LOGOUT,HBA2279,AUTHORIZED,892227
3/18/2020 15:56,TIMEOUT,HBA2330,LIMITED,891898
3/18/2020 15:56,LOGOUT,HBA2331,AUTHORIZED,891872
3/18/2020 15:56,LOGOUT,HBA2351,AUTHORIZED,892414
3/18/2020 15:57,TIMEOUT,HBA1869,LIMITED,892130
3/18/2020 15:57,LOGIN,HBA1819,AUTHORIZED,892131
3/18/2020 15:57,TIMEOUT,HBA1850,LIMITED,892304
3/18/2020 15:58,LOGOUT,HBA1936,LIMITED,892313
3/18/2020 15:59,LOGOUT,HBA1649,AUTHORIZED,892226
3/18/2020 15:59,LOGIN,HBA1603,LIMITED,892505
3/18/2020 15:59,LOGIN,HBA2292,AUTHORIZED,892132
3/18/2020 15:59,LOGOUT,HBA2292,AUTHORIZED,892132
3/18/2020 15:59,LOGIN,HBA2292,AUTHORIZED,892133
3/18/2020 16:00,LOGIN,HBA1888,AUTHORIZED,892314
3/18/2020 16:00,LOGIN,HBA2260,EXPRESS,892229
3/18/2020 16:00,LOGOUT,HBA1877,LIMITED,891953
3/18/2020 16:01,LOGOUT,HBA2117,LIMITED,892049
3/18/2020 16:01,LOGIN,HBA2117,LIMITED,892067
3/18/2020 16:01,LOGOUT,HBA2117,LIMITED,892067
3/18/2020 16:01,LOGIN,HBA2117,LIMITED,892068
3/18/2020 16:01,SYSLOGOUT,HBA1890,LIMITED,891598
3/18/2020 16:03,TIMEOUT,HBA1638,EXPRESS,892063
3/18/2020 16:04,LOGIN,HBA2133,AUTHORIZED,892069
3/18/2020 16:05,LOGIN,HBA2351,AUTHORIZED,892415
3/18/2020 16:05,LOGIN,HBA2351,AUTHORIZED,892416
3/18/2020 16:05,TIMEOUT,HBA2050,LIMITED,891881
3/18/2020 16:05,TIMEOUT,HBA1911,LIMITED,891967
3/18/2020 16:05,TIMEOUT,HBA2020,AUTHORIZED,891936
3/18/2020 16:05,LOGIN,HBA2269,LIMITED,891972
3/18/2020 16:05,TIMEOUT,HBA2117,LIMITED,892068
3/18/2020 16:06,TIMEOUT,HBA2346,LIMITED,892407
3/18/2020 16:07,TIMEOUT,HBA1832,LIMITED,892409
3/18/2020 16:07,TIMEOUT,HBA1942,AUTHORIZED,891899
3/18/2020 16:07,TIMEOUT,HBA1782,AUTHORIZED,891900
3/18/2020 16:07,LOGOUT,HBA2345,AUTHORIZED,891646
3/18/2020 16:08,LOGOUT,HBA2351,AUTHORIZED,892415
3/18/2020 16:08,LOGOUT,HBA1603,LIMITED,892505
3/18/2020 16:08,LOGOUT,HBA2133,AUTHORIZED,892069
3/18/2020 16:09,LOGOUT,HBA2351,AUTHORIZED,892416
3/18/2020 16:10,LOGIN,HBA2050,LIMITED,892506
3/18/2020 16:10,LOGIN,HBA2094,AUTHORIZED,892315
3/18/2020 16:11,TIMEOUT,HBA2148,LIMITED,891971
3/18/2020 16:11,LOGIN,HBA1985,LIMITED,891973
3/18/2020 16:11,LOGIN,HBA2351,AUTHORIZED,892418
3/18/2020 16:11,LOGIN,HBA2351,AUTHORIZED,892417
3/18/2020 16:12,LOGIN,HBA2346,LIMITED,892419
3/18/2020 16:13,LOGIN,HBA1990,AUTHORIZED,892420
3/18/2020 16:13,LOGIN,HBA1990,AUTHORIZED,892421
3/18/2020 16:15,TIMEOUT,HBA2172,AUTHORIZED,891963
3/18/2020 16:15,LOGOUT,HBA2351,AUTHORIZED,892417
3/18/2020 16:15,LOGOUT,HBA2351,AUTHORIZED,892418
3/18/2020 16:15,LOGIN,HBA2279,AUTHORIZED,892230
3/18/2020 16:17,LOGIN,HBA2037,AUTHORIZED,891661
3/18/2020 16:17,LOGIN,HBA2343,AUTHORIZED,892134
3/18/2020 16:17,LOGOUT,HBA1977,AUTHORIZED,892066
3/18/2020 16:17,LOGOUT,HBA1990,AUTHORIZED,892420
3/18/2020 16:17,LOGOUT,HBA1990,AUTHORIZED,892421
3/18/2020 16:18,TIMEOUT,HBA1709,LIMITED,892224
3/18/2020 16:18,TIMEOUT,HBA1799,AUTHORIZED,892228
3/18/2020 16:18,LOGIN,HBA1850,LIMITED,892316
3/18/2020 16:18,LOGOUT,HBA2037,AUTHORIZED,891661
3/18/2020 16:18,LOGIN,HBA2330,LIMITED,892507
3/18/2020 16:19,LOGIN,HBA1784,LIMITED,892422
3/18/2020 16:19,LOGIN,HBA1990,AUTHORIZED,891974
3/18/2020 16:19,LOGOUT,HBA2279,AUTHORIZED,892230
3/18/2020 16:20,LOGIN,HBA1988,LIMITED,892231
3/18/2020 16:21,TIMEOUT,HBA1894,AUTHORIZED,892312
3/18/2020 16:21,TIMEOUT,HBA1746,LIMITED,891968
3/18/2020 16:22,LOGOUT,HBA1988,LIMITED,892231
3/18/2020 16:22,TIMEOUT,HBA2284,AUTHORIZED,892041
3/18/2020 16:22,LOGIN,HBA1988,LIMITED,892232
3/18/2020 16:22,LOGOUT,HBA1990,AUTHORIZED,891974
3/18/2020 16:22,LOGIN,HBA1970,LIMITED,892070
3/18/2020 16:23,LOGIN,HBA2114,LIMITED,891975
3/18/2020 16:23,TIMEOUT,HBA2220,AUTHORIZED,892311
3/18/2020 16:23,TIMEOUT,HBA1907,LIMITED,892504
3/18/2020 16:24,LOGIN,HBA1936,LIMITED,892508
3/18/2020 16:25,LOGOUT,HBA1988,LIMITED,892232
3/18/2020 16:25,TIMEOUT,HBA2026,EXPRESS,891970
3/18/2020 16:26,LOGIN,HBA2134,LIMITED,891976
3/18/2020 16:27,LOGOUT,HBA1935,LIMITED,892128
3/18/2020 16:27,LOGIN,HBA1869,LIMITED,892135
3/18/2020 16:27,LOGOUT,HBA1869,LIMITED,892135
3/18/2020 16:27,LOGIN,HBA1869,LIMITED,892136
3/18/2020 16:27,TIMEOUT,HBA1970,LIMITED,892070
3/18/2020 16:27,TIMEOUT,HBA2094,AUTHORIZED,892315
3/18/2020 16:27,LOGIN,HBA2094,AUTHORIZED,892317
3/18/2020 16:27,LOGOUT,HBA2094,AUTHORIZED,892317
3/18/2020 16:27,LOGIN,HBA2094,AUTHORIZED,892318
3/18/2020 16:29,LOGIN,HBA1990,AUTHORIZED,891977
3/18/2020 16:29,LOGIN,HBA1990,AUTHORIZED,891978
3/18/2020 16:29,TIMEOUT,HBA2094,AUTHORIZED,892318
3/18/2020 16:30,TIMEOUT,HBA1888,AUTHORIZED,892314
3/18/2020 16:31,LOGIN,HBA1890,LIMITED,892233
3/18/2020 16:31,LOGIN,HBA2094,AUTHORIZED,892319
3/18/2020 16:31,LOGOUT,HBA2094,AUTHORIZED,892319
3/18/2020 16:31,LOGIN,HBA2094,AUTHORIZED,892320
3/18/2020 16:32,LOGOUT,HBA1985,LIMITED,891973
3/18/2020 16:33,TIMEOUT,HBA2260,EXPRESS,892229
3/18/2020 16:33,LOGOUT,HBA1990,AUTHORIZED,891978
3/18/2020 16:33,LOGOUT,HBA1990,AUTHORIZED,891977
3/18/2020 16:34,LOGIN,HBA1970,LIMITED,891979
3/18/2020 16:35,LOGIN,HBA1646,LIMITED,892071
3/18/2020 16:35,LOGIN,HBA1990,AUTHORIZED,891981
3/18/2020 16:35,LOGIN,HBA1990,AUTHORIZED,891980
3/18/2020 16:35,LOGIN,HBA1646,LIMITED,892423
3/18/2020 16:35,TIMEOUT,HBA2269,LIMITED,891972
3/18/2020 16:36,TIMEOUT,HBA2292,AUTHORIZED,892133
3/18/2020 16:37,LOGIN,HBA2292,AUTHORIZED,892137
3/18/2020 16:39,TIMEOUT,HBA1939,AUTHORIZED,892122
3/18/2020 16:39,LOGOUT,HBA1990,AUTHORIZED,891980
3/18/2020 16:39,LOGOUT,HBA1990,AUTHORIZED,891981
3/18/2020 16:39,LOGOUT,HBA1646,LIMITED,892423
3/18/2020 16:40,TIMEOUT,HBA1612,LIMITED,892065
3/18/2020 16:40,TIMEOUT,HBA2243,AUTHORIZED,892118
3/18/2020 16:40,TIMEOUT,HBA1970,LIMITED,891979
3/18/2020 16:41,LOGIN,HBA2243,AUTHORIZED,892138
3/18/2020 16:42,TIMEOUT,HBA1869,LIMITED,892136
3/18/2020 16:42,TIMEOUT,HBA2346,LIMITED,892419
3/18/2020 16:43,LOGIN,HBA2021,LIMITED,892072
3/18/2020 16:44,TIMEOUT,HBA2223,LIMITED,891660
3/18/2020 16:44,LOGIN,HBA2346,LIMITED,892234
3/18/2020 16:45,TIMEOUT,HBA2021,LIMITED,892072
3/18/2020 16:47,LOGIN,HBA2220,AUTHORIZED,892321
3/18/2020 16:47,LOGIN,HBA2096,LIMITED,891662
3/18/2020 16:47,LOGIN,HBA1612,LIMITED,892073
3/18/2020 16:47,LOGIN,HBA2346,LIMITED,892424
3/18/2020 16:48,SYSLOGOUT,HBA1919,AUTHORIZED,892045
3/18/2020 16:48,LOGIN,HBA1700,LIMITED,891982
3/18/2020 16:48,LOGIN,HBA2133,AUTHORIZED,892074
3/18/2020 16:48,LOGIN,HBA2012,LIMITED,892425
3/18/2020 16:48,LOGOUT,HBA2346,LIMITED,892234
3/18/2020 16:49,TIMEOUT,HBA2343,AUTHORIZED,892134
3/18/2020 16:49,TIMEOUT,HBA2330,LIMITED,892507
3/18/2020 16:50,LOGOUT,HBA2096,LIMITED,891662
3/18/2020 16:50,LOGIN,HBA1726,LIMITED,892075
3/18/2020 16:51,LOGOUT,HBA2133,AUTHORIZED,892074
3/18/2020 16:53,LOGIN,HBA2133,AUTHORIZED,892076
3/18/2020 16:53,LOGIN,HBA2266,LIMITED,891983
3/18/2020 16:53,TIMEOUT,HBA1700,LIMITED,891982
3/18/2020 16:54,LOGIN,HBA1996,LIMITED,892322
3/18/2020 16:56,LOGOUT,HBA1996,LIMITED,892322
3/18/2020 16:56,LOGOUT,HBA2133,AUTHORIZED,892076
3/18/2020 16:57,LOGOUT,HBA1850,LIMITED,892316
3/18/2020 16:57,TIMEOUT,HBA2134,LIMITED,891976
3/18/2020 16:58,SYSLOGOUT,HBA2025,LIMITED,892047
3/18/2020 17:00,LOGIN,HBA1813,LIMITED,892077
3/18/2020 17:00,LOGOUT,HBA1726,LIMITED,892075
3/18/2020 17:00,TIMEOUT,HBA1612,LIMITED,892073
3/18/2020 17:00,LOGOUT,HBA2243,AUTHORIZED,892138
3/18/2020 17:00,LOGOUT,HBA1745,LIMITED,892052
3/18/2020 17:01,LOGIN,HBA2269,LIMITED,891984
3/18/2020 17:02,LOGIN,HBA2343,AUTHORIZED,892323
3/18/2020 17:02,TIMEOUT,HBA2269,LIMITED,891984
3/18/2020 17:05,LOGOUT,HBA2050,LIMITED,0
3/18/2020 17:06,LOGIN,HBA1613,EXPRESS,891663
3/18/2020 17:06,LOGOUT,HBA2050,LIMITED,0
3/18/2020 17:07,TIMEOUT,HBA2021,LIMITED,892225
3/18/2020 17:07,LOGIN,HBA1824,AUTHORIZED,892235
3/18/2020 17:07,LOGOUT,HBA2050,LIMITED,0
3/18/2020 17:08,TIMEOUT,HBA1824,AUTHORIZED,892235
3/18/2020 17:08,LOGIN,HBA1620,LIMITED,892236
3/18/2020 17:09,TIMEOUT,HBA1617,LIMITED,892026
3/18/2020 17:09,LOGIN,HBA1888,AUTHORIZED,892324
3/18/2020 17:09,LOGOUT,HBA2050,LIMITED,0
3/18/2020 17:09,TIMEOUT,HBA2050,LIMITED,0
3/18/2020 17:10,LOGIN,HBA2172,AUTHORIZED,891985
3/18/2020 17:10,TIMEOUT,HBA2266,LIMITED,891983
3/18/2020 17:10,TIMEOUT,HBA2114,LIMITED,891975
3/18/2020 17:11,LOGIN,HBA2269,LIMITED,891986
3/18/2020 17:11,LOGOUT,HBA2269,LIMITED,891986
3/18/2020 17:11,LOGIN,HBA2269,LIMITED,891987
3/18/2020 17:12,TIMEOUT,HBA2094,AUTHORIZED,892320
3/18/2020 17:12,LOGIN,HBA2144,AUTHORIZED,892325
3/18/2020 17:12,LOGOUT,HBA2144,AUTHORIZED,892325
3/18/2020 17:12,LOGIN,HBA2144,AUTHORIZED,892326
3/18/2020 17:12,SYSLOGOUT,HBA1846,LIMITED,892210
3/18/2020 17:12,TIMEOUT,HBA2269,LIMITED,891987
3/18/2020 17:12,LOGIN,HBA1939,AUTHORIZED,891988
3/18/2020 17:13,TIMEOUT,HBA1936,LIMITED,892508
3/18/2020 17:14,TIMEOUT,HBA1890,LIMITED,892233
3/18/2020 17:14,LOGIN,HBA2171,LIMITED,892237
3/18/2020 17:16,LOGIN,HBA1993,LIMITED,892426
3/18/2020 17:18,TIMEOUT,HBA2012,LIMITED,892425
3/18/2020 17:18,SYSLOGOUT,HBA1718,LIMITED,891897
3/18/2020 17:21,LOGIN,HBA1935,LIMITED,892078
3/18/2020 17:22,LOGOUT,HBA1935,LIMITED,892078
3/18/2020 17:23,TIMEOUT,HBA2346,LIMITED,892424
3/18/2020 17:24,LOGIN,HBA2094,AUTHORIZED,892327
3/18/2020 17:24,LOGOUT,HBA2094,AUTHORIZED,892327
3/18/2020 17:24,LOGIN,HBA2094,AUTHORIZED,892328
3/18/2020 17:26,TIMEOUT,HBA2094,AUTHORIZED,892328
3/18/2020 17:27,LOGIN,HBA1722,LIMITED,892238
3/18/2020 17:27,TIMEOUT,HBA2144,AUTHORIZED,892326
3/18/2020 17:27,LOGIN,HBA1633,EXPRESS,892329
3/18/2020 17:29,TIMEOUT,HBA1722,LIMITED,892238
3/18/2020 17:30,LOGIN,HBA1907,LIMITED,892509
3/18/2020 17:30,SYSLOGOUT,HBA2240,AUTHORIZED,892408
3/18/2020 17:30,LOGOUT,HBA1646,LIMITED,892071
3/18/2020 17:31,LOGIN,HBA1646,LIMITED,892079
3/18/2020 17:31,TIMEOUT,HBA1784,LIMITED,892422
3/18/2020 17:32,LOGOUT,HBA2171,LIMITED,892237
3/18/2020 17:33,TIMEOUT,HBA1939,AUTHORIZED,891988
3/18/2020 17:33,LOGIN,HBA1924,LIMITED,891989
3/18/2020 17:35,LOGIN,HBA1932,AUTHORIZED,892510
3/18/2020 17:35,LOGOUT,HBA1993,LIMITED,892426
3/18/2020 17:36,SYSLOGOUT,HBA1832,LIMITED,892409
3/18/2020 17:38,TIMEOUT,HBA1620,LIMITED,892236
3/18/2020 17:40,TIMEOUT,HBA1924,LIMITED,891989
3/18/2020 17:40,LOGIN,HBA2012,LIMITED,892427
3/18/2020 17:41,LOGOUT,HBA1813,LIMITED,892077
3/18/2020 17:42,TIMEOUT,HBA1633,EXPRESS,892329
3/18/2020 17:42,LOGOUT,HBA1646,LIMITED,892079
3/18/2020 17:43,SYSLOGOUT,HBA1709,LIMITED,892224
3/18/2020 17:44,TIMEOUT,HBA1613,EXPRESS,891663
3/18/2020 17:44,TIMEOUT,HBA2220,AUTHORIZED,892321
3/18/2020 17:44,TIMEOUT,HBA2050,LIMITED,0
